kab_kota,bulan,T_celsius,RH_persen,THI,LST_celsius,curah_hujan,NDVI,risk_category,clean_name,nama_wilayah,total_ternak,densitas_ternak,proporsi_sapi_perah,bulan_sin,bulan_cos,risk_pred,risk_proba_severe
Cianjur,8,23.1,78.73,71.76,26.68,82.1,0.7512,0,cianjur,Kabupaten Cianjur,611500,175.7183908045977,0.008176614881439,-0.8660254037844385,-0.5000000000000004,0,0.00012110455467453441
Cirebon,8,27.13,65.16,76.46,31.28,21.5,0.5133,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-0.8660254037844385,-0.5000000000000004,1,0.0005347058823529412
Cirebon,8,27.13,65.16,76.46,31.28,21.5,0.5133,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-0.8660254037844385,-0.5000000000000004,1,0.002826670622593544
Garut,8,21.18,80.68,68.83,25.27,35.2,0.7637,0,garut,Kabupaten Garut,1371800,447.5693311582382,0.0182242309374544,-0.8660254037844385,-0.5000000000000004,0,0.0
Indramayu,8,28.49,57.41,77.36,30.39,14.5,0.5434,1,indramayu,Kabupaten Indramayu,175600,83.65888518342068,0.0005694760820045,-0.8660254037844385,-0.5000000000000004,1,0.04787042016806724
Karawang,8,27.31,72.77,77.69,31.0,25.3,0.5072,1,karawang,Kabupaten Karawang,107600,65.13317191283294,0.0009293680297397,-0.8660254037844385,-0.5000000000000004,1,0.020571184958832013
Kota Bandung,8,23.45,71.12,71.64,32.65,41.0,0.3457,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-0.8660254037844385,-0.5000000000000004,0,0.0022857142857142855
Kota Bandung,8,23.45,71.12,71.64,32.65,41.0,0.3457,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-0.8660254037844385,-0.5000000000000004,0,0.009103930552206414
Kota Bogor,8,25.66,75.32,75.45,32.86,163.3,0.4774,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-0.8660254037844385,-0.5000000000000004,1,0.004172864895800012
Kota Bogor,8,25.66,75.32,75.45,32.86,163.3,0.4774,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-0.8660254037844385,-0.5000000000000004,1,0.005508141747921926
Kota Cirebon,8,26.41,66.29,75.54,33.55,12.1,0.4282,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-0.8660254037844385,-0.5000000000000004,1,0.0017258169934640522
Kota Cirebon,8,26.41,66.29,75.54,33.55,12.1,0.4282,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-0.8660254037844385,-0.5000000000000004,1,0.002906670622593544
Kota Sukabumi,8,23.68,73.54,72.2,30.53,97.5,0.552,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-0.8660254037844385,-0.5000000000000004,1,0.0015969619369153084
Kota Sukabumi,8,23.68,73.54,72.2,30.53,97.5,0.552,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-0.8660254037844385,-0.5000000000000004,1,0.001880545394356023
Kuningan,8,24.31,71.28,72.96,26.46,36.2,0.7203,1,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.0077180344738873,-0.8660254037844385,-0.5000000000000004,1,2.272727272727273e-05
Majalengka,8,25.63,63.97,74.14,29.0,20.9,0.6088,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691,-0.8660254037844385,-0.5000000000000004,1,0.0003470221961761043
Purwakarta,8,25.86,71.83,75.36,28.63,53.8,0.6887,1,purwakarta,Kabupaten Purwakarta,145250,176.06060606060606,0.0010327022375215,-0.8660254037844385,-0.5000000000000004,1,0.02019702219617611
Subang,8,26.85,66.0,76.16,29.43,27.3,0.6386,1,subang,Kabupaten Subang,206200,109.506107275624,0.0009699321047526,-0.8660254037844385,-0.5000000000000004,1,0.0023470221961761047
Sukabumi,8,23.66,80.09,72.77,26.79,70.2,0.7492,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-0.8660254037844385,-0.5000000000000004,1,0.0002732665400675071
Sukabumi,8,23.66,80.09,72.77,26.79,70.2,0.7492,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-0.8660254037844385,-0.5000000000000004,1,0.0007505007911590154
Sumedang,8,25.11,62.48,73.23,27.84,27.0,0.7097,1,sumedang,Kabupaten Sumedang,286500,188.23915900131405,0.0069808027923211,-0.8660254037844385,-0.5000000000000004,1,0.00021598771341748362
Kota Bekasi,8,27.25,73.53,77.69,35.45,36.3,0.3511,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-0.8660254037844385,-0.5000000000000004,1,0.06282904761904762
Kota Bekasi,8,27.25,73.53,77.69,35.45,36.3,0.3511,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-0.8660254037844385,-0.5000000000000004,1,0.0739879213840696
Kota Depok,8,26.97,73.07,77.21,34.33,90.9,0.4332,1,depok,Kota Depok,610,3.05,0.0163934426229508,-0.8660254037844385,-0.5000000000000004,1,0.00525457121394787
Bandung,9,21.81,77.57,69.63,27.27,197.5,0.6635,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-1.0,-1.8369701987210294e-16,0,0.0
Bandung,9,21.81,77.57,69.63,27.27,197.5,0.6635,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-1.0,-1.8369701987210294e-16,0,0.0011
Kota Cimahi,9,23.53,77.41,72.32,34.45,153.5,0.3113,1,cimahi,Kota Cimahi,1140,28.5,0.0263157894736842,-1.0,-1.8369701987210294e-16,1,0.0009531646514405136
Kota Tasikmalaya,9,23.13,85.04,72.35,27.87,266.3,0.6511,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-1.0,-1.8369701987210294e-16,1,0.00012613316329241725
Kota Tasikmalaya,9,23.13,85.04,72.35,27.87,266.3,0.6511,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-1.0,-1.8369701987210294e-16,1,0.00012613316329241725
Tasikmalaya,9,23.33,84.9,72.67,26.14,228.5,0.7869,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-1.0,-1.8369701987210294e-16,1,0.00013426573426573426
Tasikmalaya,9,23.33,84.9,72.67,26.14,228.5,0.7869,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-1.0,-1.8369701987210294e-16,1,0.004134265734265735
Ciamis,9,24.18,83.88,73.97,26.87,163.7,0.7558,1,ciamis,Kabupaten Ciamis,546900,381.6468946266573,0.0073139513622234,-1.0,-1.8369701987210294e-16,1,0.0003875522543532213
Kota Banjar,9,25.25,82.31,75.55,29.33,153.5,0.6861,1,banjar,Kota Banjar,10610,93.0701754385965,0.0188501413760603,-1.0,-1.8369701987210294e-16,1,0.0006547808375047253
Bekasi,9,27.82,73.17,78.53,34.54,79.5,0.4657,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-1.0,-1.8369701987210294e-16,1,0.009087437225084283
Bekasi,9,27.82,73.17,78.53,34.54,79.5,0.4657,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-1.0,-1.8369701987210294e-16,1,0.009345388579183838
Bogor,9,25.15,76.15,74.75,30.17,257.8,0.6864,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-1.0,-1.8369701987210294e-16,1,0.00010174291938997821
Bogor,9,25.15,76.15,74.75,30.17,257.8,0.6864,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-1.0,-1.8369701987210294e-16,1,0.0003287270463741052
Cianjur,9,23.4,81.32,72.47,27.85,216.4,0.7292,1,cianjur,Kabupaten Cianjur,611500,175.7183908045977,0.008176614881439,-1.0,-1.8369701987210294e-16,1,0.0004098834090373172
Cirebon,9,27.67,68.34,77.66,33.38,53.0,0.5138,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-1.0,-1.8369701987210294e-16,1,0.008576187363834423
Cirebon,9,27.67,68.34,77.66,33.38,53.0,0.5138,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-1.0,-1.8369701987210294e-16,1,0.011097310684957746
Garut,9,21.88,81.97,70.05,26.38,186.6,0.7364,0,garut,Kabupaten Garut,1371800,447.5693311582382,0.0182242309374544,-1.0,-1.8369701987210294e-16,0,0.0
Indramayu,9,28.82,61.01,78.33,32.06,32.2,0.5605,1,indramayu,Kabupaten Indramayu,175600,83.65888518342068,0.0005694760820045,-1.0,-1.8369701987210294e-16,1,0.08918029029793735
Karawang,9,27.93,71.77,78.5,32.43,88.2,0.5072,1,karawang,Kabupaten Karawang,107600,65.13317191283294,0.0009293680297397,-1.0,-1.8369701987210294e-16,1,0.00786846527562453
Kota Bandung,9,23.46,74.48,71.95,34.55,159.6,0.3377,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-1.0,-1.8369701987210294e-16,0,0.0002857142857142857
Kota Bandung,9,23.46,74.48,71.95,34.55,159.6,0.3377,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-1.0,-1.8369701987210294e-16,0,0.0002507836990595611
Kota Bogor,9,25.75,76.83,75.75,34.82,393.6,0.4664,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-1.0,-1.8369701987210294e-16,1,6.142728093947606e-05
Kota Bogor,9,25.75,76.83,75.75,34.82,393.6,0.4664,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-1.0,-1.8369701987210294e-16,1,0.001637037037037037
Kota Cirebon,9,26.91,69.66,76.7,36.31,54.2,0.3762,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-1.0,-1.8369701987210294e-16,1,0.01160455304406524
Kota Cirebon,9,26.91,69.66,76.7,36.31,54.2,0.3762,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-1.0,-1.8369701987210294e-16,1,0.01772033374033374
Kota Sukabumi,9,23.53,79.08,72.47,33.05,298.3,0.5081,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-1.0,-1.8369701987210294e-16,1,6.142728093947606e-05
Kota Sukabumi,9,23.53,79.08,72.47,33.05,298.3,0.5081,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-1.0,-1.8369701987210294e-16,1,0.002161427280939476
Kuningan,9,24.95,74.07,74.21,28.68,94.6,0.6792,1,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.0077180344738873,-1.0,-1.8369701987210294e-16,1,0.00043929517374319954
Majalengka,9,26.0,67.79,75.11,31.55,70.9,0.5569,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691,-1.0,-1.8369701987210294e-16,1,0.0023242262466796186
Purwakarta,9,26.21,72.13,75.94,30.31,177.4,0.661,1,purwakarta,Kabupaten Purwakarta,145250,176.06060606060606,0.0010327022375215,-1.0,-1.8369701987210294e-16,1,0.0031404856499336756
Subang,9,27.16,67.9,76.84,31.11,107.0,0.6266,1,subang,Kabupaten Subang,206200,109.506107275624,0.0009699321047526,-1.0,-1.8369701987210294e-16,1,0.006433815287775508
Sukabumi,9,23.96,82.68,73.5,28.35,225.7,0.7088,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-1.0,-1.8369701987210294e-16,1,0.0004098834090373172
Sukabumi,9,23.96,82.68,73.5,28.35,225.7,0.7088,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-1.0,-1.8369701987210294e-16,1,0.002588382687536596
Sumedang,9,25.2,67.39,73.89,29.46,106.3,0.6706,1,sumedang,Kabupaten Sumedang,286500,188.23915900131405,0.0069808027923211,-1.0,-1.8369701987210294e-16,1,0.00043929517374319954
Kota Bekasi,9,27.79,72.79,78.43,37.84,81.4,0.3396,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-1.0,-1.8369701987210294e-16,1,0.020205266955266952
Kota Bekasi,9,27.79,72.79,78.43,37.84,81.4,0.3396,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-1.0,-1.8369701987210294e-16,1,0.02136493621321208
Kota Depok,9,27.33,73.52,77.82,36.55,185.9,0.4166,1,depok,Kota Depok,610,3.05,0.0163934426229508,-1.0,-1.8369701987210294e-16,1,0.0067624497803221205
Bandung,10,22.22,78.22,70.32,27.65,82.8,0.6638,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-0.8660254037844386,0.5000000000000001,0,5.128205128205128e-05
Bandung,10,22.22,78.22,70.32,27.65,82.8,0.6638,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-0.8660254037844386,0.5000000000000001,0,0.0031202475685234306
Kota Cimahi,10,24.03,77.67,73.13,35.23,80.8,0.3155,1,cimahi,Kota Cimahi,1140,28.5,0.0263157894736842,-0.8660254037844386,0.5000000000000001,1,0.002345106043381906
Kota Tasikmalaya,10,23.64,86.37,73.32,29.97,69.0,0.6379,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-0.8660254037844386,0.5000000000000001,1,0.00034939970335992425
Kota Tasikmalaya,10,23.64,86.37,73.32,29.97,69.0,0.6379,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-0.8660254037844386,0.5000000000000001,1,0.0007187315209676039
Tasikmalaya,10,23.9,85.56,73.67,27.23,82.3,0.784,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-0.8660254037844386,0.5000000000000001,1,0.0003875522543532213
Tasikmalaya,10,23.9,85.56,73.67,27.23,82.3,0.784,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-0.8660254037844386,0.5000000000000001,1,0.0005413984081993751
Ciamis,10,24.82,83.63,75.0,28.91,75.8,0.7609,1,ciamis,Kabupaten Ciamis,546900,381.6468946266573,0.0073139513622234,-0.8660254037844386,0.5000000000000001,1,0.00043929517374319954
Kota Banjar,10,25.92,81.49,76.55,31.53,66.4,0.6578,1,banjar,Kota Banjar,10610,93.0701754385965,0.0188501413760603,-0.8660254037844386,0.5000000000000001,1,0.0007787568614807492
Bekasi,10,28.34,73.53,79.37,35.47,48.7,0.4807,2,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-0.8660254037844386,0.5000000000000001,2,0.9301219865319864
Bekasi,10,28.34,73.53,79.37,35.47,48.7,0.4807,2,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-0.8660254037844386,0.5000000000000001,2,0.8680533933195416
Bogor,10,25.45,76.11,75.2,30.16,184.2,0.6816,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-0.8660254037844386,0.5000000000000001,1,0.0007726285070765328
Bogor,10,25.45,76.11,75.2,30.16,184.2,0.6816,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-0.8660254037844386,0.5000000000000001,1,0.0015439444516683395
Cianjur,10,23.84,81.51,73.2,27.81,126.2,0.733,1,cianjur,Kabupaten Cianjur,611500,175.7183908045977,0.008176614881439,-0.8660254037844386,0.5000000000000001,1,0.00043929517374319954
Cirebon,10,28.67,65.86,78.79,35.3,18.0,0.518,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-0.8660254037844386,0.5000000000000001,1,0.02457618736383442
Cirebon,10,28.67,65.86,78.79,35.3,18.0,0.518,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-0.8660254037844386,0.5000000000000001,1,0.0371608027484498
Garut,10,22.34,83.16,70.89,27.04,84.2,0.7348,0,garut,Kabupaten Garut,1371800,447.5693311582382,0.0182242309374544,-0.8660254037844386,0.5000000000000001,0,0.0001095890410958904
Indramayu,10,29.79,59.64,79.49,35.49,28.3,0.4903,2,indramayu,Kabupaten Indramayu,175600,83.65888518342068,0.0005694760820045,-0.8660254037844386,0.5000000000000001,2,0.9124604473304472
Karawang,10,28.61,71.57,79.52,32.84,46.4,0.5549,2,karawang,Kabupaten Karawang,107600,65.13317191283294,0.0009293680297397,-0.8660254037844386,0.5000000000000001,2,0.9032660574937045
Kota Bandung,10,23.91,75.66,72.75,35.63,62.7,0.3437,1,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-0.8660254037844386,0.5000000000000001,1,0.014285714285714285
Kota Bandung,10,23.91,75.66,72.75,35.63,62.7,0.3437,1,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-0.8660254037844386,0.5000000000000001,1,0.023805795354071214
Kota Bogor,10,26.03,76.83,76.2,35.65,203.7,0.4593,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-0.8660254037844386,0.5000000000000001,1,0.006283124472636668
Kota Bogor,10,26.03,76.83,76.2,35.65,203.7,0.4593,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-0.8660254037844386,0.5000000000000001,1,0.019762193030468896
Kota Cirebon,10,27.88,67.24,77.83,38.58,14.0,0.3544,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-0.8660254037844386,0.5000000000000001,1,0.01048148148148148
Kota Cirebon,10,27.88,67.24,77.83,38.58,14.0,0.3544,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-0.8660254037844386,0.5000000000000001,1,0.014843874643874643
Kota Sukabumi,10,23.7,80.97,72.92,33.27,136.2,0.5063,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-0.8660254037844386,0.5000000000000001,1,0.0013192589264181803
Kota Sukabumi,10,23.7,80.97,72.92,33.27,136.2,0.5063,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-0.8660254037844386,0.5000000000000001,1,0.007008147815307069
Kuningan,10,25.74,72.32,75.23,29.95,50.4,0.7202,1,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.0077180344738873,-0.8660254037844386,0.5000000000000001,1,0.0025840592332131416
Majalengka,10,26.89,66.08,76.23,33.18,38.1,0.5673,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691,-0.8660254037844386,0.5000000000000001,1,0.013642854030501089
Purwakarta,10,26.92,71.16,76.89,30.58,82.6,0.6716,1,purwakarta,Kabupaten Purwakarta,145250,176.06060606060606,0.0010327022375215,-0.8660254037844386,0.5000000000000001,1,0.002523710758158784
Subang,10,27.86,68.1,77.91,32.94,45.6,0.5964,1,subang,Kabupaten Subang,206200,109.506107275624,0.0009699321047526,-0.8660254037844386,0.5000000000000001,1,0.02967244307159698
Sukabumi,10,24.28,83.75,74.12,28.13,137.8,0.7275,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-0.8660254037844386,0.5000000000000001,1,0.00043929517374319954
Sukabumi,10,24.28,83.75,74.12,28.13,137.8,0.7275,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-0.8660254037844386,0.5000000000000001,1,0.0006996126340606598
Sumedang,10,25.86,67.85,74.91,30.24,61.4,0.6958,1,sumedang,Kabupaten Sumedang,286500,188.23915900131405,0.0069808027923211,-0.8660254037844386,0.5000000000000001,1,0.004432152316600341
Kota Bekasi,10,28.24,73.3,79.18,39.07,54.1,0.351,2,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-0.8660254037844386,0.5000000000000001,2,0.9346396536796536
Kota Bekasi,10,28.24,73.3,79.18,39.07,54.1,0.351,2,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-0.8660254037844386,0.5000000000000001,2,0.8886293040293041
Kota Depok,10,27.7,73.28,78.35,37.53,115.6,0.4135,1,depok,Kota Depok,610,3.05,0.0163934426229508,-0.8660254037844386,0.5000000000000001,1,0.00458244978032212
Bandung,11,21.55,88.9,70.01,25.9,562.2,0.655,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-0.5000000000000004,0.8660254037844384,0,0.002
Bandung,11,21.55,88.9,70.01,25.9,562.2,0.655,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-0.5000000000000004,0.8660254037844384,0,0.0
Kota Cimahi,11,23.08,88.42,72.55,33.22,417.2,0.3223,1,cimahi,Kota Cimahi,1140,28.5,0.0263157894736842,-0.5000000000000004,0.8660254037844384,1,0.0026666666666666666
Kota Tasikmalaya,11,24.18,89.3,74.49,28.4,605.9,0.6526,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-0.5000000000000004,0.8660254037844384,1,9.10569105691057e-05
Kota Tasikmalaya,11,24.18,89.3,74.49,28.4,605.9,0.6526,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-0.5000000000000004,0.8660254037844384,1,9.10569105691057e-05
Tasikmalaya,11,24.39,88.38,74.76,27.0,663.7,0.8047,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-0.5000000000000004,0.8660254037844384,1,0.0
Tasikmalaya,11,24.39,88.38,74.76,27.0,663.7,0.8047,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-0.5000000000000004,0.8660254037844384,1,0.0
Ciamis,11,25.16,87.54,75.96,27.68,621.4,0.7765,1,ciamis,Kabupaten Ciamis,546900,381.6468946266573,0.0073139513622234,-0.5000000000000004,0.8660254037844384,1,0.0
Kota Banjar,11,26.16,87.22,77.6,30.57,533.3,0.6698,1,banjar,Kota Banjar,10610,93.0701754385965,0.0188501413760603,-0.5000000000000004,0.8660254037844384,1,0.000375
Bekasi,11,27.26,82.29,78.82,33.39,350.7,0.4843,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-0.5000000000000004,0.8660254037844384,1,0.029749393939393937
Bekasi,11,27.26,82.29,78.82,33.39,350.7,0.4843,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-0.5000000000000004,0.8660254037844384,1,0.005342682140554481
Bogor,11,24.56,85.94,74.8,29.29,678.2,0.6926,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-0.5000000000000004,0.8660254037844384,1,0.0
Bogor,11,24.56,85.94,74.8,29.29,678.2,0.6926,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-0.5000000000000004,0.8660254037844384,1,0.00022698412698412697
Cianjur,11,23.56,87.99,73.32,27.25,680.3,0.7264,1,cianjur,Kabupaten Cianjur,611500,175.7183908045977,0.008176614881439,-0.5000000000000004,0.8660254037844384,1,0.0
Cirebon,11,27.09,82.57,78.57,28.66,292.0,0.4872,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-0.5000000000000004,0.8660254037844384,1,0.002091056910569106
Cirebon,11,27.09,82.57,78.57,28.66,292.0,0.4872,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-0.5000000000000004,0.8660254037844384,1,0.00034493284493284493
Garut,11,22.44,88.76,71.49,26.27,590.3,0.7373,0,garut,Kabupaten Garut,1371800,447.5693311582382,0.0182242309374544,-0.5000000000000004,0.8660254037844384,0,0.0
Indramayu,11,27.4,82.02,79.02,31.46,282.3,0.4006,2,indramayu,Kabupaten Indramayu,175600,83.65888518342068,0.0005694760820045,-0.5000000000000004,0.8660254037844384,2,0.7632541847041846
Karawang,11,27.28,82.33,78.86,31.42,351.5,0.5603,1,karawang,Kabupaten Karawang,107600,65.13317191283294,0.0009293680297397,-0.5000000000000004,0.8660254037844384,1,0.044728257487769686
Kota Bandung,11,22.78,88.98,72.09,33.67,393.1,0.3576,1,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-0.5000000000000004,0.8660254037844384,1,6.666666666666667e-05
Kota Bandung,11,22.78,88.98,72.09,33.67,393.1,0.3576,1,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-0.5000000000000004,0.8660254037844384,1,0.00039396419183653224
Kota Bogor,11,25.11,86.29,75.75,34.19,680.5,0.49,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-0.5000000000000004,0.8660254037844384,1,9.10569105691057e-05
Kota Bogor,11,25.11,86.29,75.75,34.19,680.5,0.49,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-0.5000000000000004,0.8660254037844384,1,0.0016666666666666668
Kota Cirebon,11,26.52,82.43,77.63,29.48,275.5,0.3549,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-0.5000000000000004,0.8660254037844384,1,0.00014105691056910568
Kota Cirebon,11,26.52,82.43,77.63,29.48,275.5,0.3549,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-0.5000000000000004,0.8660254037844384,1,0.0003949328449328449
Kota Sukabumi,11,23.22,88.09,72.76,30.98,659.1,0.5479,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-0.5000000000000004,0.8660254037844384,1,0.002091056910569106
Kota Sukabumi,11,23.22,88.09,72.76,30.98,659.1,0.5479,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-0.5000000000000004,0.8660254037844384,1,0.002318041037553233
Kuningan,11,24.89,86.03,75.36,26.08,466.5,0.6958,1,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.0077180344738873,-0.5000000000000004,0.8660254037844384,1,0.0
Majalengka,11,25.09,86.12,75.7,27.28,442.5,0.5618,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691,-0.5000000000000004,0.8660254037844384,1,9.10569105691057e-05
Purwakarta,11,25.44,85.11,76.17,29.16,585.3,0.6743,1,purwakarta,Kabupaten Purwakarta,145250,176.06060606060606,0.0010327022375215,-0.5000000000000004,0.8660254037844384,1,0.000375
Subang,11,26.05,84.88,77.15,29.9,418.7,0.569,1,subang,Kabupaten Subang,206200,109.506107275624,0.0009699321047526,-0.5000000000000004,0.8660254037844384,1,9.10569105691057e-05
Sukabumi,11,24.12,88.43,74.3,28.03,724.0,0.7313,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-0.5000000000000004,0.8660254037844384,1,0.0
Sukabumi,11,24.12,88.43,74.3,28.03,724.0,0.7313,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-0.5000000000000004,0.8660254037844384,1,0.00022698412698412697
Sumedang,11,24.1,87.72,74.2,27.68,484.8,0.7091,1,sumedang,Kabupaten Sumedang,286500,188.23915900131405,0.0069808027923211,-0.5000000000000004,0.8660254037844384,1,0.0
Kota Bekasi,11,27.09,82.47,78.57,36.54,324.5,0.3535,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-0.5000000000000004,0.8660254037844384,1,0.019377171717171716
Kota Bekasi,11,27.09,82.47,78.57,36.54,324.5,0.3535,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-0.5000000000000004,0.8660254037844384,1,0.016509348807221148
Kota Depok,11,26.5,84.23,77.82,35.58,524.4,0.4253,1,depok,Kota Depok,610,3.05,0.0163934426229508,-0.5000000000000004,0.8660254037844384,1,0.0003272975251698656
Bandung,12,21.21,89.51,69.48,23.81,361.2,0.66,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-2.4492935982947064e-16,1.0,0,0.0
Bandung,12,21.21,89.51,69.48,23.81,361.2,0.66,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-2.4492935982947064e-16,1.0,0,0.0
