kab_kota,bulan,T_celsius,RH_persen,THI,LST_celsius,curah_hujan,NDVI,risk_category,clean_name,nama_wilayah,total_ternak,densitas_ternak,proporsi_sapi_perah,bulan_sin,bulan_cos
Kota Cirebon,5,26.9,78.49,77.76,32.65,60.2,0.4855,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.006622516556291391,0.49999999999999994,-0.8660254037844387
Kota Sukabumi,5,23.89,86.66,73.76,30.55,110.4,0.5574,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.002691548537591961,0.49999999999999994,-0.8660254037844387
Kota Sukabumi,5,23.89,86.66,73.76,30.55,110.4,0.5574,1,sukabumi,Kota Sukabumi,3450,71.875,0.014492753623188406,0.49999999999999994,-0.8660254037844387
Kuningan,5,24.95,84.04,75.25,26.8,87.1,0.7751,1,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.007718034473887317,0.49999999999999994,-0.8660254037844387
Majalengka,5,25.49,81.16,75.82,29.04,52.7,0.6766,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691911,0.49999999999999994,-0.8660254037844387
Purwakarta,5,25.93,83.22,76.77,28.91,62.5,0.7203,1,purwakarta,Kabupaten Purwakarta,145250,176.06060606060606,0.0010327022375215145,0.49999999999999994,-0.8660254037844387
Subang,5,26.74,79.92,77.69,30.26,55.6,0.6486,1,subang,Kabupaten Subang,206200,109.506107275624,0.0009699321047526673,0.49999999999999994,-0.8660254037844387
Sukabumi,5,24.73,87.13,75.21,26.93,106.6,0.7906,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.002691548537591961,0.49999999999999994,-0.8660254037844387
Sukabumi,5,24.73,87.13,75.21,26.93,106.6,0.7906,1,sukabumi,Kota Sukabumi,3450,71.875,0.014492753623188406,0.49999999999999994,-0.8660254037844387
Sumedang,5,24.63,82.71,74.59,27.81,57.8,0.763,1,sumedang,Kabupaten Sumedang,286500,188.23915900131405,0.006980802792321117,0.49999999999999994,-0.8660254037844387
Kota Bekasi,5,27.6,81.22,79.23,35.38,53.8,0.3826,2,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099279,0.49999999999999994,-0.8660254037844387
Kota Bekasi,5,27.6,81.22,79.23,35.38,53.8,0.3826,2,bekasi,Kota Bekasi,920,4.380952380952381,0.021739130434782608,0.49999999999999994,-0.8660254037844387
Kota Depok,5,27.02,82.74,78.49,34.69,90.1,0.4725,1,depok,Kota Depok,610,3.05,0.01639344262295082,0.49999999999999994,-0.8660254037844387
Bandung,6,21.49,85.45,69.67,24.62,83.5,0.7248,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.07569721115537849,1.2246467991473532e-16,-1.0
Bandung,6,21.49,85.45,69.67,24.62,83.5,0.7248,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017096,1.2246467991473532e-16,-1.0
Kota Cimahi,6,22.97,85.32,72.11,31.07,50.3,0.3492,1,cimahi,Kota Cimahi,1140,28.5,0.02631578947368421,1.2246467991473532e-16,-1.0
Kota Tasikmalaya,6,23.54,89.47,73.43,25.67,102.5,0.6591,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.015965939329430547,1.2246467991473532e-16,-1.0
Kota Tasikmalaya,6,23.54,89.47,73.43,25.67,102.5,0.6591,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652173,0.024067388688327317,1.2246467991473532e-16,-1.0
Tasikmalaya,6,23.79,88.63,73.78,24.4,116.2,0.8086,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.015965939329430547,1.2246467991473532e-16,-1.0
Tasikmalaya,6,23.79,88.63,73.78,24.4,116.2,0.8086,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652173,0.024067388688327317,1.2246467991473532e-16,-1.0
Ciamis,6,24.61,87.39,75.03,25.95,109.8,0.7667,1,ciamis,Kabupaten Ciamis,546900,381.64689462665734,0.007313951362223441,1.2246467991473532e-16,-1.0
Kota Banjar,6,25.51,87.33,76.54,28.01,71.2,0.6656,1,banjar,Kota Banjar,10610,93.0701754385965,0.01885014137606032,1.2246467991473532e-16,-1.0
Bekasi,6,26.83,82.98,78.2,31.74,84.3,0.5237,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099279,1.2246467991473532e-16,-1.0
Bekasi,6,26.83,82.98,78.2,31.74,84.3,0.5237,1,bekasi,Kota Bekasi,920,4.380952380952381,0.021739130434782608,1.2246467991473532e-16,-1.0
Bogor,6,24.41,84.82,74.44,27.68,174.7,0.7359,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.008951788226267104,1.2246467991473532e-16,-1.0
Bogor,6,24.41,84.82,74.44,27.68,174.7,0.7359,1,bogor,Kota Bogor,4600,38.983050847457626,0.021739130434782608,1.2246467991473532e-16,-1.0
Cianjur,6,23.44,86.72,73.01,25.57,181.3,0.7949,1,cianjur,Kabupaten Cianjur,611500,175.7183908045977,0.008176614881439084,1.2246467991473532e-16,-1.0
Cirebon,6,27.02,78.54,77.96,30.06,84.2,0.5747,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.002091175240485153,1.2246467991473532e-16,-1.0
Cirebon,6,27.02,78.54,77.96,30.06,84.2,0.5747,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.006622516556291391,1.2246467991473532e-16,-1.0
Garut,6,22.2,86.77,70.94,24.26,122.4,0.8028,0,garut,Kabupaten Garut,1371800,447.5693311582382,0.018224230937454438,1.2246467991473532e-16,-1.0
Indramayu,6,27.44,76.02,78.3,30.79,66.0,0.4668,1,indramayu,Kabupaten Indramayu,175600,83.65888518342068,0.0005694760820045558,1.2246467991473532e-16,-1.0
Karawang,6,26.81,82.98,78.17,30.03,78.6,0.6025,1,karawang,Kabupaten Karawang,107600,65.13317191283294,0.0009293680297397769,1.2246467991473532e-16,-1.0
Kota Bandung,6,22.8,83.97,71.71,31.13,60.7,0.3684,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.07569721115537849,1.2246467991473532e-16,-1.0
Kota Bandung,6,22.8,83.97,71.71,31.13,60.7,0.3684,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017096,1.2246467991473532e-16,-1.0
Kota Bogor,6,25.0,84.57,75.39,31.65,208.2,0.5081,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.008951788226267104,1.2246467991473532e-16,-1.0
Kota Bogor,6,25.0,84.57,75.39,31.65,208.2,0.5081,1,bogor,Kota Bogor,4600,38.983050847457626,0.021739130434782608,1.2246467991473532e-16,-1.0
Kota Cirebon,6,26.47,78.37,77.07,30.84,96.8,0.495,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.002091175240485153,1.2246467991473532e-16,-1.0
Kota Cirebon,6,26.47,78.37,77.07,30.84,96.8,0.495,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.006622516556291391,1.2246467991473532e-16,-1.0
Kota Sukabumi,6,23.26,85.49,72.6,28.77,182.1,0.5769,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.002691548537591961,1.2246467991473532e-16,-1.0
Kota Sukabumi,6,23.26,85.49,72.6,28.77,182.1,0.5769,1,sukabumi,Kota Sukabumi,3450,71.875,0.014492753623188406,1.2246467991473532e-16,-1.0
Kuningan,6,24.66,82.83,74.65,25.86,100.1,0.7831,1,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.007718034473887317,1.2246467991473532e-16,-1.0
Majalengka,6,25.06,80.95,75.11,27.73,75.3,0.6987,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691911,1.2246467991473532e-16,-1.0
Purwakarta,6,25.06,84.37,75.46,27.39,112.4,0.7276,1,purwakarta,Kabupaten Purwakarta,145250,176.06060606060606,0.0010327022375215145,1.2246467991473532e-16,-1.0
Subang,6,25.89,81.35,76.49,29.12,59.2,0.6132,1,subang,Kabupaten Subang,206200,109.506107275624,0.0009699321047526673,1.2246467991473532e-16,-1.0
Sukabumi,6,24.18,86.49,74.23,25.94,224.5,0.7892,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.002691548537591961,1.2246467991473532e-16,-1.0
Sukabumi,6,24.18,86.49,74.23,25.94,224.5,0.7892,1,sukabumi,Kota Sukabumi,3450,71.875,0.014492753623188406,1.2246467991473532e-16,-1.0
Sumedang,6,24.15,81.62,73.7,26.28,67.6,0.7757,1,sumedang,Kabupaten Sumedang,286500,188.23915900131405,0.006980802792321117,1.2246467991473532e-16,-1.0
Kota Bekasi,6,26.74,82.63,78.01,34.73,81.7,0.38,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099279,1.2246467991473532e-16,-1.0
Kota Bekasi,6,26.74,82.63,78.01,34.73,81.7,0.38,1,bekasi,Kota Bekasi,920,4.380952380952381,0.021739130434782608,1.2246467991473532e-16,-1.0
Kota Depok,6,26.18,83.75,77.24,33.04,138.1,0.4702,1,depok,Kota Depok,610,3.05,0.01639344262295082,1.2246467991473532e-16,-1.0
Bandung,7,20.93,81.75,68.5,24.6,121.9,0.7145,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.07569721115537849,-0.4999999999999997,-0.8660254037844388
Bandung,7,20.93,81.75,68.5,24.6,121.9,0.7145,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017096,-0.4999999999999997,-0.8660254037844388
Kota Cimahi,7,22.57,81.55,71.15,30.92,95.1,0.3438,0,cimahi,Kota Cimahi,1140,28.5,0.02631578947368421,-0.4999999999999997,-0.8660254037844388
Kota Tasikmalaya,7,22.24,88.42,71.14,26.12,128.8,0.6814,0,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.015965939329430547,-0.4999999999999997,-0.8660254037844388
Kota Tasikmalaya,7,22.24,88.42,71.14,26.12,128.8,0.6814,0,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652173,0.024067388688327317,-0.4999999999999997,-0.8660254037844388
Tasikmalaya,7,22.63,87.05,71.69,24.78,130.4,0.8112,0,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.015965939329430547,-0.4999999999999997,-0.8660254037844388
Tasikmalaya,7,22.63,87.05,71.69,24.78,130.4,0.8112,0,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652173,0.024067388688327317,-0.4999999999999997,-0.8660254037844388
Ciamis,7,23.53,84.85,72.99,25.27,120.5,0.7895,1,ciamis,Kabupaten Ciamis,546900,381.64689462665734,0.007313951362223441,-0.4999999999999997,-0.8660254037844388
Kota Banjar,7,24.44,84.6,74.47,26.99,98.9,0.7218,1,banjar,Kota Banjar,10610,93.0701754385965,0.01885014137606032,-0.4999999999999997,-0.8660254037844388
Bekasi,7,26.25,79.5,76.85,31.28,94.5,0.4936,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099279,-0.4999999999999997,-0.8660254037844388
Bekasi,7,26.25,79.5,76.85,31.28,94.5,0.4936,1,bekasi,Kota Bekasi,920,4.380952380952381,0.021739130434782608,-0.4999999999999997,-0.8660254037844388
Bogor,7,23.97,81.21,73.38,27.6,150.4,0.73,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.008951788226267104,-0.4999999999999997,-0.8660254037844388
Bogor,7,23.97,81.21,73.38,27.6,150.4,0.73,1,bogor,Kota Bogor,4600,38.983050847457626,0.021739130434782608,-0.4999999999999997,-0.8660254037844388
Cianjur,7,22.71,84.1,71.58,25.23,159.5,0.7885,0,cianjur,Kabupaten Cianjur,611500,175.7183908045977,0.008176614881439084,-0.4999999999999997,-0.8660254037844388
Cirebon,7,26.62,71.05,76.43,29.67,72.0,0.5497,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.002091175240485153,-0.4999999999999997,-0.8660254037844388
Cirebon,7,26.62,71.05,76.43,29.67,72.0,0.5497,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.006622516556291391,-0.4999999999999997,-0.8660254037844388
Garut,7,21.22,84.53,69.16,24.34,118.9,0.7996,0,garut,Kabupaten Garut,1371800,447.5693311582382,0.018224230937454438,-0.4999999999999997,-0.8660254037844388
Indramayu,7,27.21,67.21,76.84,29.18,89.5,0.4595,1,indramayu,Kabupaten Indramayu,175600,83.65888518342068,0.0005694760820045558,-0.4999999999999997,-0.8660254037844388
Karawang,7,26.24,79.16,76.8,29.76,93.3,0.5517,1,karawang,Kabupaten Karawang,107600,65.13317191283294,0.0009293680297397769,-0.4999999999999997,-0.8660254037844388
Kota Bandung,7,22.48,78.48,70.75,30.81,94.1,0.3621,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.07569721115537849,-0.4999999999999997,-0.8660254037844388
Kota Bandung,7,22.48,78.48,70.75,30.81,94.1,0.3621,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017096,-0.4999999999999997,-0.8660254037844388
Kota Bogor,7,24.69,80.94,74.51,31.92,198.4,0.5039,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.008951788226267104,-0.4999999999999997,-0.8660254037844388
Kota Bogor,7,24.69,80.94,74.51,31.92,198.4,0.5039,1,bogor,Kota Bogor,4600,38.983050847457626,0.021739130434782608,-0.4999999999999997,-0.8660254037844388
Kota Cirebon,7,26.03,71.17,75.55,31.93,77.0,0.4713,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.002091175240485153,-0.4999999999999997,-0.8660254037844388
Kota Cirebon,7,26.03,71.17,75.55,31.93,77.0,0.4713,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.006622516556291391,-0.4999999999999997,-0.8660254037844388
Kota Sukabumi,7,22.7,82.56,71.43,28.85,128.3,0.5956,0,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.002691548537591961,-0.4999999999999997,-0.8660254037844388
Kota Sukabumi,7,22.7,82.56,71.43,28.85,128.3,0.5956,0,sukabumi,Kota Sukabumi,3450,71.875,0.014492753623188406,-0.4999999999999997,-0.8660254037844388
Kuningan,7,24.06,76.22,73.04,25.93,77.7,0.7803,1,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.007718034473887317,-0.4999999999999997,-0.8660254037844388
Majalengka,7,24.68,73.14,73.71,27.87,84.5,0.6813,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691911,-0.4999999999999997,-0.8660254037844388
Purwakarta,7,24.58,80.39,74.27,27.25,141.0,0.7281,1,purwakarta,Kabupaten Purwakarta,145250,176.06060606060606,0.0010327022375215145,-0.4999999999999997,-0.8660254037844388
Subang,7,25.56,75.01,75.26,28.51,101.4,0.6257,1,subang,Kabupaten Subang,206200,109.506107275624,0.0009699321047526673,-0.4999999999999997,-0.8660254037844388
Sukabumi,7,23.45,84.35,72.82,25.74,132.6,0.7841,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.002691548537591961,-0.4999999999999997,-0.8660254037844388
Sukabumi,7,23.45,84.35,72.82,25.74,132.6,0.7841,1,sukabumi,Kota Sukabumi,3450,71.875,0.014492753623188406,-0.4999999999999997,-0.8660254037844388
Sumedang,7,23.9,73.27,72.52,26.58,104.9,0.766,1,sumedang,Kabupaten Sumedang,286500,188.23915900131405,0.006980802792321117,-0.4999999999999997,-0.8660254037844388
Kota Bekasi,7,26.18,79.1,76.69,34.33,89.4,0.3687,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099279,-0.4999999999999997,-0.8660254037844388
Kota Bekasi,7,26.18,79.1,76.69,34.33,89.4,0.3687,1,bekasi,Kota Bekasi,920,4.380952380952381,0.021739130434782608,-0.4999999999999997,-0.8660254037844388
Kota Depok,7,25.78,79.69,76.13,33.25,133.0,0.451,1,depok,Kota Depok,610,3.05,0.01639344262295082,-0.4999999999999997,-0.8660254037844388
Bandung,8,21.67,74.83,69.2,26.28,61.1,0.6824,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.07569721115537849,-0.8660254037844385,-0.5000000000000004
Bandung,8,21.67,74.83,69.2,26.28,61.1,0.6824,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017096,-0.8660254037844385,-0.5000000000000004
Kota Cimahi,8,23.41,75.44,71.96,32.63,37.8,0.3206,0,cimahi,Kota Cimahi,1140,28.5,0.02631578947368421,-0.8660254037844385,-0.5000000000000004
Kota Tasikmalaya,8,21.82,86.17,70.27,25.87,32.8,0.689,0,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.015965939329430547,-0.8660254037844385,-0.5000000000000004
Kota Tasikmalaya,8,21.82,86.17,70.27,25.87,32.8,0.689,0,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652173,0.024067388688327317,-0.8660254037844385,-0.5000000000000004
Tasikmalaya,8,22.26,85.46,70.94,24.12,37.7,0.8003,0,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.015965939329430547,-0.8660254037844385,-0.5000000000000004
Tasikmalaya,8,22.26,85.46,70.94,24.12,37.7,0.8003,0,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652173,0.024067388688327317,-0.8660254037844385,-0.5000000000000004
Ciamis,8,23.01,84.54,72.11,24.69,39.5,0.7937,1,ciamis,Kabupaten Ciamis,546900,381.64689462665734,0.007313951362223441,-0.8660254037844385,-0.5000000000000004
Kota Banjar,8,23.88,83.32,73.43,26.99,42.1,0.7372,1,banjar,Kota Banjar,10610,93.0701754385965,0.01885014137606032,-0.8660254037844385,-0.5000000000000004
Bekasi,8,27.25,74.18,77.78,32.56,31.8,0.4751,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099279,-0.8660254037844385,-0.5000000000000004
Bekasi,8,27.25,74.18,77.78,32.56,31.8,0.4751,1,bekasi,Kota Bekasi,920,4.380952380952381,0.021739130434782608,-0.8660254037844385,-0.5000000000000004
Bogor,8,24.94,75.19,74.31,28.74,115.0,0.701,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.008951788226267104,-0.8660254037844385,-0.5000000000000004
Bogor,8,24.94,75.19,74.31,28.74,115.0,0.701,1,bogor,Kota Bogor,4600,38.983050847457626,0.021739130434782608,-0.8660254037844385,-0.5000000000000004
Cianjur,8,23.1,78.73,71.76,26.68,82.1,0.7512,0,cianjur,Kabupaten Cianjur,611500,175.7183908045977,0.008176614881439084,-0.8660254037844385,-0.5000000000000004
Cirebon,8,27.13,65.16,76.46,31.28,21.5,0.5133,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.002091175240485153,-0.8660254037844385,-0.5000000000000004
Cirebon,8,27.13,65.16,76.46,31.28,21.5,0.5133,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.006622516556291391,-0.8660254037844385,-0.5000000000000004
Garut,8,21.18,80.68,68.83,25.27,35.2,0.7637,0,garut,Kabupaten Garut,1371800,447.5693311582382,0.018224230937454438,-0.8660254037844385,-0.5000000000000004
Indramayu,8,28.49,57.41,77.36,30.39,14.5,0.5434,1,indramayu,Kabupaten Indramayu,175600,83.65888518342068,0.0005694760820045558,-0.8660254037844385,-0.5000000000000004
Karawang,8,27.31,72.77,77.69,31.0,25.3,0.5072,1,karawang,Kabupaten Karawang,107600,65.13317191283294,0.0009293680297397769,-0.8660254037844385,-0.5000000000000004
Kota Bandung,8,23.45,71.12,71.64,32.65,41.0,0.3457,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.07569721115537849,-0.8660254037844385,-0.5000000000000004
Kota Bandung,8,23.45,71.12,71.64,32.65,41.0,0.3457,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017096,-0.8660254037844385,-0.5000000000000004
Kota Bogor,8,25.66,75.32,75.45,32.86,163.3,0.4774,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.008951788226267104,-0.8660254037844385,-0.5000000000000004
Kota Bogor,8,25.66,75.32,75.45,32.86,163.3,0.4774,1,bogor,Kota Bogor,4600,38.983050847457626,0.021739130434782608,-0.8660254037844385,-0.5000000000000004
Kota Cirebon,8,26.41,66.29,75.54,33.55,12.1,0.4282,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.002091175240485153,-0.8660254037844385,-0.5000000000000004
Kota Cirebon,8,26.41,66.29,75.54,33.55,12.1,0.4282,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.006622516556291391,-0.8660254037844385,-0.5000000000000004
Kota Sukabumi,8,23.68,73.54,72.2,30.53,97.5,0.552,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.002691548537591961,-0.8660254037844385,-0.5000000000000004
Kota Sukabumi,8,23.68,73.54,72.2,30.53,97.5,0.552,1,sukabumi,Kota Sukabumi,3450,71.875,0.014492753623188406,-0.8660254037844385,-0.5000000000000004
Kuningan,8,24.31,71.28,72.96,26.46,36.2,0.7203,1,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.007718034473887317,-0.8660254037844385,-0.5000000000000004
Majalengka,8,25.63,63.97,74.14,29.0,20.9,0.6088,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691911,-0.8660254037844385,-0.5000000000000004
Purwakarta,8,25.86,71.83,75.36,28.63,53.8,0.6887,1,purwakarta,Kabupaten Purwakarta,145250,176.06060606060606,0.0010327022375215145,-0.8660254037844385,-0.5000000000000004
Subang,8,26.85,66.0,76.16,29.43,27.3,0.6386,1,subang,Kabupaten Subang,206200,109.506107275624,0.0009699321047526673,-0.8660254037844385,-0.5000000000000004
Sukabumi,8,23.66,80.09,72.77,26.79,70.2,0.7492,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.002691548537591961,-0.8660254037844385,-0.5000000000000004
Sukabumi,8,23.66,80.09,72.77,26.79,70.2,0.7492,1,sukabumi,Kota Sukabumi,3450,71.875,0.014492753623188406,-0.8660254037844385,-0.5000000000000004
Sumedang,8,25.11,62.48,73.23,27.84,27.0,0.7097,1,sumedang,Kabupaten Sumedang,286500,188.23915900131405,0.006980802792321117,-0.8660254037844385,-0.5000000000000004
Kota Bekasi,8,27.25,73.53,77.69,35.45,36.3,0.3511,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099279,-0.8660254037844385,-0.5000000000000004
Kota Bekasi,8,27.25,73.53,77.69,35.45,36.3,0.3511,1,bekasi,Kota Bekasi,920,4.380952380952381,0.021739130434782608,-0.8660254037844385,-0.5000000000000004
Kota Depok,8,26.97,73.07,77.21,34.33,90.9,0.4332,1,depok,Kota Depok,610,3.05,0.01639344262295082,-0.8660254037844385,-0.5000000000000004
Bandung,9,21.81,77.57,69.63,27.27,197.5,0.6635,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.07569721115537849,-1.0,-1.8369701987210297e-16
Bandung,9,21.81,77.57,69.63,27.27,197.5,0.6635,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017096,-1.0,-1.8369701987210297e-16
Kota Cimahi,9,23.53,77.41,72.32,34.45,153.5,0.3113,1,cimahi,Kota Cimahi,1140,28.5,0.02631578947368421,-1.0,-1.8369701987210297e-16
Kota Tasikmalaya,9,23.13,85.04,72.35,27.87,266.3,0.6511,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.015965939329430547,-1.0,-1.8369701987210297e-16
Kota Tasikmalaya,9,23.13,85.04,72.35,27.87,266.3,0.6511,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652173,0.024067388688327317,-1.0,-1.8369701987210297e-16
Tasikmalaya,9,23.33,84.9,72.67,26.14,228.5,0.7869,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.015965939329430547,-1.0,-1.8369701987210297e-16
Tasikmalaya,9,23.33,84.9,72.67,26.14,228.5,0.7869,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652173,0.024067388688327317,-1.0,-1.8369701987210297e-16
Ciamis,9,24.18,83.88,73.97,26.87,163.7,0.7558,1,ciamis,Kabupaten Ciamis,546900,381.64689462665734,0.007313951362223441,-1.0,-1.8369701987210297e-16
Kota Banjar,9,25.25,82.31,75.55,29.33,153.5,0.6861,1,banjar,Kota Banjar,10610,93.0701754385965,0.01885014137606032,-1.0,-1.8369701987210297e-16
Bekasi,9,27.82,73.17,78.53,34.54,79.5,0.4657,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099279,-1.0,-1.8369701987210297e-16
Bekasi,9,27.82,73.17,78.53,34.54,79.5,0.4657,1,bekasi,Kota Bekasi,920,4.380952380952381,0.021739130434782608,-1.0,-1.8369701987210297e-16
Bogor,9,25.15,76.15,74.75,30.17,257.8,0.6864,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.008951788226267104,-1.0,-1.8369701987210297e-16
Bogor,9,25.15,76.15,74.75,30.17,257.8,0.6864,1,bogor,Kota Bogor,4600,38.983050847457626,0.021739130434782608,-1.0,-1.8369701987210297e-16
Cianjur,9,23.4,81.32,72.47,27.85,216.4,0.7292,1,cianjur,Kabupaten Cianjur,611500,175.7183908045977,0.008176614881439084,-1.0,-1.8369701987210297e-16
Cirebon,9,27.67,68.34,77.66,33.38,53.0,0.5138,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.002091175240485153,-1.0,-1.8369701987210297e-16
Cirebon,9,27.67,68.34,77.66,33.38,53.0,0.5138,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.006622516556291391,-1.0,-1.8369701987210297e-16
Garut,9,21.88,81.97,70.05,26.38,186.6,0.7364,0,garut,Kabupaten Garut,1371800,447.5693311582382,0.018224230937454438,-1.0,-1.8369701987210297e-16
Indramayu,9,28.82,61.01,78.33,32.06,32.2,0.5605,1,indramayu,Kabupaten Indramayu,175600,83.65888518342068,0.0005694760820045558,-1.0,-1.8369701987210297e-16
Karawang,9,27.93,71.77,78.5,32.43,88.2,0.5072,1,karawang,Kabupaten Karawang,107600,65.13317191283294,0.0009293680297397769,-1.0,-1.8369701987210297e-16
Kota Bandung,9,23.46,74.48,71.95,34.55,159.6,0.3377,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.07569721115537849,-1.0,-1.8369701987210297e-16
Kota Bandung,9,23.46,74.48,71.95,34.55,159.6,0.3377,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017096,-1.0,-1.8369701987210297e-16
Kota Bogor,9,25.75,76.83,75.75,34.82,393.6,0.4664,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.008951788226267104,-1.0,-1.8369701987210297e-16
Kota Bogor,9,25.75,76.83,75.75,34.82,393.6,0.4664,1,bogor,Kota Bogor,4600,38.983050847457626,0.021739130434782608,-1.0,-1.8369701987210297e-16
Kota Cirebon,9,26.91,69.66,76.7,36.31,54.2,0.3762,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.002091175240485153,-1.0,-1.8369701987210297e-16
Kota Cirebon,9,26.91,69.66,76.7,36.31,54.2,0.3762,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.006622516556291391,-1.0,-1.8369701987210297e-16
Kota Sukabumi,9,23.53,79.08,72.47,33.05,298.3,0.5081,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.002691548537591961,-1.0,-1.8369701987210297e-16
Kota Sukabumi,9,23.53,79.08,72.47,33.05,298.3,0.5081,1,sukabumi,Kota Sukabumi,3450,71.875,0.014492753623188406,-1.0,-1.8369701987210297e-16
Kuningan,9,24.95,74.07,74.21,28.68,94.6,0.6792,1,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.007718034473887317,-1.0,-1.8369701987210297e-16
Majalengka,9,26.0,67.79,75.11,31.55,70.9,0.5569,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691911,-1.0,-1.8369701987210297e-16
