kab_kota,bulan,T_celsius,RH_persen,THI,LST_celsius,curah_hujan,NDVI,risk_category,clean_name,nama_wilayah,total_ternak,densitas_ternak,proporsi_sapi_perah,bulan_sin,bulan_cos,risk_pred,risk_proba_severe
Bogor,8,24.97,72.93,74.12,29.67,87.3,0.6992,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-0.8660254037844385,-0.5000000000000004,1,0.0008789992971292356
Cianjur,8,22.82,78.15,71.26,27.12,69.5,0.7512,0,cianjur,Kabupaten Cianjur,611500,175.7183908045977,0.008176614881439,-0.8660254037844385,-0.5000000000000004,0,0.0
Cirebon,8,26.48,65.92,75.61,31.98,10.9,0.5247,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-0.8660254037844385,-0.5000000000000004,1,0.0010997047940676128
Cirebon,8,26.48,65.92,75.61,31.98,10.9,0.5247,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-0.8660254037844385,-0.5000000000000004,1,0.002266216458021732
Garut,8,20.82,79.94,68.22,26.29,38.6,0.7435,0,garut,Kabupaten Garut,1371800,447.5693311582382,0.0182242309374544,-0.8660254037844385,-0.5000000000000004,0,0.0
Indramayu,8,27.71,59.19,76.52,31.24,11.6,0.5548,1,indramayu,Kabupaten Indramayu,175600,83.65888518342068,0.0005694760820045,-0.8660254037844385,-0.5000000000000004,1,0.0156868711410783
Karawang,8,27.54,68.59,77.49,31.52,31.6,0.4976,1,karawang,Kabupaten Karawang,107600,65.13317191283294,0.0009293680297397,-0.8660254037844385,-0.5000000000000004,1,0.01077456329073072
Kota Bandung,8,22.91,72.83,70.96,34.07,26.5,0.3354,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-0.8660254037844385,-0.5000000000000004,0,0.0
Kota Bandung,8,22.91,72.83,70.96,34.07,26.5,0.3354,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-0.8660254037844385,-0.5000000000000004,0,0.00042424242424242425
Kota Bogor,8,25.54,74.81,75.2,33.97,92.4,0.4767,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-0.8660254037844385,-0.5000000000000004,1,0.0009566987759175407
Kota Bogor,8,25.54,74.81,75.2,33.97,92.4,0.4767,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-0.8660254037844385,-0.5000000000000004,1,0.002984361162787089
Kota Cirebon,8,25.78,66.85,74.68,34.48,6.5,0.405,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-0.8660254037844385,-0.5000000000000004,1,0.007168365313335111
Kota Cirebon,8,25.78,66.85,74.68,34.48,6.5,0.405,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-0.8660254037844385,-0.5000000000000004,1,0.0045755696179818695
Kota Sukabumi,8,23.62,70.45,71.83,31.52,68.6,0.5132,0,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-0.8660254037844385,-0.5000000000000004,0,0.0008966776195691858
Kota Sukabumi,8,23.62,70.45,71.83,31.52,68.6,0.5132,0,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-0.8660254037844385,-0.5000000000000004,0,0.0013014395243310906
Kuningan,8,23.61,72.16,71.98,27.92,18.0,0.7107,0,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.0077180344738873,-0.8660254037844385,-0.5000000000000004,0,0.00016666666666666666
Majalengka,8,24.88,64.84,73.15,30.33,13.8,0.5837,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691,-0.8660254037844385,-0.5000000000000004,1,0.0003118840579710145
Purwakarta,8,25.89,68.82,75.07,29.41,46.2,0.6786,1,purwakarta,Kabupaten Purwakarta,145250,176.06060606060606,0.0010327022375215,-0.8660254037844385,-0.5000000000000004,1,0.0006906719367588931
Subang,8,26.66,63.4,75.56,29.88,27.3,0.6532,1,subang,Kabupaten Subang,206200,109.506107275624,0.0009699321047526,-0.8660254037844385,-0.5000000000000004,1,0.0007102797798961481
Sukabumi,8,23.46,78.42,72.3,27.58,67.7,0.74,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-0.8660254037844385,-0.5000000000000004,1,0.0002915855505083279
Sukabumi,8,23.46,78.42,72.3,27.58,67.7,0.74,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-0.8660254037844385,-0.5000000000000004,1,0.0013097014925373134
Sumedang,8,24.41,63.69,72.36,28.95,21.5,0.6972,1,sumedang,Kabupaten Sumedang,286500,188.23915900131405,0.0069808027923211,-0.8660254037844385,-0.5000000000000004,1,0.0003118840579710145
Kota Bekasi,8,27.43,70.26,77.55,36.52,36.9,0.3404,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-0.8660254037844385,-0.5000000000000004,1,0.02751488071460841
Kota Bekasi,8,27.43,70.26,77.55,36.52,36.9,0.3404,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-0.8660254037844385,-0.5000000000000004,1,0.01873296558279253
Kota Depok,8,27.23,69.68,77.18,35.77,56.3,0.4068,1,depok,Kota Depok,610,3.05,0.0163934426229508,-0.8660254037844385,-0.5000000000000004,1,0.009120267170094115
Bandung,9,21.71,69.0,68.84,29.21,15.8,0.6153,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-1.0,-1.8369701987210294e-16,0,0.0
Bandung,9,21.71,69.0,68.84,29.21,15.8,0.6153,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-1.0,-1.8369701987210294e-16,0,0.0
Kota Cimahi,9,23.47,69.6,71.54,36.63,11.4,0.2799,0,cimahi,Kota Cimahi,1140,28.5,0.0263157894736842,-1.0,-1.8369701987210294e-16,0,0.01165884158036057
Kota Tasikmalaya,9,21.81,81.06,69.88,29.98,13.5,0.6015,0,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-1.0,-1.8369701987210294e-16,0,0.0
Kota Tasikmalaya,9,21.81,81.06,69.88,29.98,13.5,0.6015,0,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-1.0,-1.8369701987210294e-16,0,0.0
Tasikmalaya,9,22.17,81.03,70.46,27.55,19.6,0.7441,0,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-1.0,-1.8369701987210294e-16,0,0.0
Tasikmalaya,9,22.17,81.03,70.46,27.55,19.6,0.7441,0,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-1.0,-1.8369701987210294e-16,0,0.0
Ciamis,9,22.79,81.63,71.51,27.94,17.4,0.7218,0,ciamis,Kabupaten Ciamis,546900,381.6468946266573,0.0073139513622234,-1.0,-1.8369701987210294e-16,0,0.0
Kota Banjar,9,23.69,80.45,72.86,30.47,18.1,0.6422,1,banjar,Kota Banjar,10610,93.0701754385965,0.0188501413760603,-1.0,-1.8369701987210294e-16,1,8.966183574879227e-05
Bekasi,9,28.01,64.92,77.7,36.1,4.6,0.4437,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-1.0,-1.8369701987210294e-16,1,0.020149606368113027
Bekasi,9,28.01,64.92,77.7,36.1,4.6,0.4437,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-1.0,-1.8369701987210294e-16,1,0.012689878943884321
Bogor,9,25.49,66.72,74.25,31.66,25.4,0.6447,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-1.0,-1.8369701987210294e-16,1,0.0002229951690821256
Bogor,9,25.49,66.72,74.25,31.66,25.4,0.6447,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-1.0,-1.8369701987210294e-16,1,0.0012744444444444446
Cianjur,9,23.2,72.79,71.4,29.38,23.8,0.6878,0,cianjur,Kabupaten Cianjur,611500,175.7183908045977,0.008176614881439,-1.0,-1.8369701987210294e-16,0,0.0
Cirebon,9,26.94,62.11,75.8,35.5,4.7,0.4762,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-1.0,-1.8369701987210294e-16,1,0.005480502780595114
Cirebon,9,26.94,62.11,75.8,35.5,4.7,0.4762,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-1.0,-1.8369701987210294e-16,1,0.005359135656670444
Garut,9,21.14,75.3,68.42,28.48,13.4,0.6775,0,garut,Kabupaten Garut,1371800,447.5693311582382,0.0182242309374544,-1.0,-1.8369701987210294e-16,0,0.0
Indramayu,9,28.29,53.7,76.58,34.51,0.1,0.4756,1,indramayu,Kabupaten Indramayu,175600,83.65888518342068,0.0005694760820045,-1.0,-1.8369701987210294e-16,1,0.01939447839440724
Karawang,9,28.12,63.02,77.61,33.73,3.4,0.4885,1,karawang,Kabupaten Karawang,107600,65.13317191283294,0.0009293680297397,-1.0,-1.8369701987210294e-16,1,0.021975568801584605
Kota Bandung,9,23.29,66.59,70.99,36.4,10.8,0.3142,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-1.0,-1.8369701987210294e-16,0,0.0
Kota Bandung,9,23.29,66.59,70.99,36.4,10.8,0.3142,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-1.0,-1.8369701987210294e-16,0,0.0005255082470272344
Kota Bogor,9,26.11,68.6,75.38,35.19,39.3,0.4399,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-1.0,-1.8369701987210294e-16,1,0.0011065912195193726
Kota Bogor,9,26.11,68.6,75.38,35.19,39.3,0.4399,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-1.0,-1.8369701987210294e-16,1,0.005119656656497853
Kota Cirebon,9,26.16,63.62,74.86,38.16,6.4,0.3527,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-1.0,-1.8369701987210294e-16,1,0.009577878122929886
Kota Cirebon,9,26.16,63.62,74.86,38.16,6.4,0.3527,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-1.0,-1.8369701987210294e-16,1,0.007056510999005218
Kota Sukabumi,9,24.01,65.57,71.96,33.96,26.7,0.4629,0,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-1.0,-1.8369701987210294e-16,0,0.0008865800865800866
Kota Sukabumi,9,24.01,65.57,71.96,33.96,26.7,0.4629,0,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-1.0,-1.8369701987210294e-16,0,0.0011774891774891775
Kuningan,9,24.03,68.41,72.25,31.24,8.1,0.6176,1,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.0077180344738873,-1.0,-1.8369701987210294e-16,1,0.0002229951690821256
Majalengka,9,25.4,60.31,73.42,33.53,1.9,0.4988,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691,-1.0,-1.8369701987210294e-16,1,0.0028792369578103023
Purwakarta,9,26.57,61.6,75.22,32.33,9.6,0.6099,1,purwakarta,Kabupaten Purwakarta,145250,176.06060606060606,0.0010327022375215,-1.0,-1.8369701987210294e-16,1,0.0010203807899971582
Subang,9,27.16,57.95,75.6,32.56,3.6,0.6096,1,subang,Kabupaten Subang,206200,109.506107275624,0.0009699321047526,-1.0,-1.8369701987210294e-16,1,0.0010203807899971582
Sukabumi,9,23.7,74.09,72.29,30.28,26.6,0.6579,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-1.0,-1.8369701987210294e-16,1,0.0005759363455527139
Sukabumi,9,23.7,74.09,72.29,30.28,26.6,0.6579,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-1.0,-1.8369701987210294e-16,1,0.0012744444444444446
Sumedang,9,24.87,58.59,72.49,31.78,4.3,0.6128,1,sumedang,Kabupaten Sumedang,286500,188.23915900131405,0.0069808027923211,-1.0,-1.8369701987210294e-16,1,0.0002229951690821256
Kota Bekasi,9,28.06,64.34,77.7,40.16,4.8,0.3085,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-1.0,-1.8369701987210294e-16,1,0.041768828954506704
Kota Bekasi,9,28.06,64.34,77.7,40.16,4.8,0.3085,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-1.0,-1.8369701987210294e-16,1,0.06203824802648332
Kota Depok,9,27.79,64.28,77.3,38.38,15.4,0.3737,1,depok,Kota Depok,610,3.05,0.0163934426229508,-1.0,-1.8369701987210294e-16,1,0.009800792044756852
Bandung,10,22.87,69.61,70.63,30.77,80.6,0.5771,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-0.8660254037844386,0.5000000000000001,0,0.0
Bandung,10,22.87,69.61,70.63,30.77,80.6,0.5771,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-0.8660254037844386,0.5000000000000001,0,0.0017119520264681557
Kota Cimahi,10,24.65,69.68,73.31,37.99,67.9,0.2782,1,cimahi,Kota Cimahi,1140,28.5,0.0263157894736842,-0.8660254037844386,0.5000000000000001,1,0.057902121169208176
Kota Tasikmalaya,10,23.99,80.37,73.33,31.61,34.1,0.5711,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-0.8660254037844386,0.5000000000000001,1,0.0008634818469764988
Kota Tasikmalaya,10,23.99,80.37,73.33,31.61,34.1,0.5711,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-0.8660254037844386,0.5000000000000001,1,0.0020470330452335792
Tasikmalaya,10,24.04,80.68,73.44,28.93,42.1,0.715,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-0.8660254037844386,0.5000000000000001,1,0.00023943501287391932
Tasikmalaya,10,24.04,80.68,73.44,28.93,42.1,0.715,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-0.8660254037844386,0.5000000000000001,1,0.0012007639889087779
Ciamis,10,24.58,82.3,74.46,30.12,18.1,0.6642,1,ciamis,Kabupaten Ciamis,546900,381.6468946266573,0.0073139513622234,-0.8660254037844386,0.5000000000000001,1,0.004409733520336607
Kota Banjar,10,25.58,80.74,75.92,33.0,9.5,0.5998,1,banjar,Kota Banjar,10610,93.0701754385965,0.0188501413760603,-0.8660254037844386,0.5000000000000001,1,0.008232714698235817
Bekasi,10,28.82,67.97,79.31,37.16,29.8,0.4187,2,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-0.8660254037844386,0.5000000000000001,2,0.8864735717133189
Bekasi,10,28.82,67.97,79.31,37.16,29.8,0.4187,2,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-0.8660254037844386,0.5000000000000001,2,0.799237046185233
Bogor,10,26.11,70.15,75.55,32.58,120.8,0.6115,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-0.8660254037844386,0.5000000000000001,1,0.0009337693154556446
Bogor,10,26.11,70.15,75.55,32.58,120.8,0.6115,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-0.8660254037844386,0.5000000000000001,1,0.004006728562327934
Cianjur,10,24.17,75.93,73.19,30.89,105.9,0.6533,1,cianjur,Kabupaten Cianjur,611500,175.7183908045977,0.008176614881439,-0.8660254037844386,0.5000000000000001,1,0.000613524828544491
Cirebon,10,28.51,65.41,78.5,37.62,13.2,0.4219,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-0.8660254037844386,0.5000000000000001,1,0.03468498684455474
Cirebon,10,28.51,65.41,78.5,37.62,13.2,0.4219,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-0.8660254037844386,0.5000000000000001,1,0.03475059918260953
Garut,10,22.61,76.93,70.83,30.41,60.6,0.6574,0,garut,Kabupaten Garut,1371800,447.5693311582382,0.0182242309374544,-0.8660254037844386,0.5000000000000001,0,6.451612903225807e-05
Indramayu,10,29.7,57.98,79.11,38.05,18.2,0.3825,2,indramayu,Kabupaten Indramayu,175600,83.65888518342068,0.0005694760820045,-0.8660254037844386,0.5000000000000001,2,0.8835175701771645
Karawang,10,29.01,66.32,79.36,34.91,29.2,0.4766,2,karawang,Kabupaten Karawang,107600,65.13317191283294,0.0009293680297397,-0.8660254037844386,0.5000000000000001,2,0.8000924720970385
Kota Bandung,10,24.7,65.77,72.98,38.43,60.6,0.2913,1,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-0.8660254037844386,0.5000000000000001,1,0.015406792382024578
Kota Bandung,10,24.7,65.77,72.98,38.43,60.6,0.2913,1,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-0.8660254037844386,0.5000000000000001,1,0.033916626271948566
Kota Bogor,10,26.58,72.55,76.54,36.78,159.3,0.4212,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-0.8660254037844386,0.5000000000000001,1,0.030623753532136477
Kota Bogor,10,26.58,72.55,76.54,36.78,159.3,0.4212,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-0.8660254037844386,0.5000000000000001,1,0.03174710127939727
Kota Cirebon,10,27.75,66.54,77.54,39.99,13.2,0.347,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-0.8660254037844386,0.5000000000000001,1,0.023564799926761883
Kota Cirebon,10,27.75,66.54,77.54,39.99,13.2,0.347,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-0.8660254037844386,0.5000000000000001,1,0.027292858152262563
Kota Sukabumi,10,24.75,70.19,73.5,34.58,126.8,0.4519,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-0.8660254037844386,0.5000000000000001,1,0.002218132314966952
Kota Sukabumi,10,24.75,70.19,73.5,34.58,126.8,0.4519,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-0.8660254037844386,0.5000000000000001,1,0.00540330632601479
Kuningan,10,25.73,70.2,74.98,32.92,25.1,0.5839,1,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.0077180344738873,-0.8660254037844386,0.5000000000000001,1,0.00747530729082841
Majalengka,10,27.0,62.61,75.96,36.11,35.1,0.461,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691,-0.8660254037844386,0.5000000000000001,1,0.009913963753490247
Purwakarta,10,27.53,63.52,76.83,34.0,71.4,0.5356,1,purwakarta,Kabupaten Purwakarta,145250,176.06060606060606,0.0010327022375215,-0.8660254037844386,0.5000000000000001,1,0.004012330899019446
Subang,10,28.31,61.5,77.67,35.0,43.2,0.5119,1,subang,Kabupaten Subang,206200,109.506107275624,0.0009699321047526,-0.8660254037844386,0.5000000000000001,1,0.018272957945376013
Sukabumi,10,24.56,79.09,74.11,31.54,117.7,0.6386,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-0.8660254037844386,0.5000000000000001,1,0.000613524828544491
Sukabumi,10,24.56,79.09,74.11,31.54,117.7,0.6386,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-0.8660254037844386,0.5000000000000001,1,0.0014696945105880006
Sumedang,10,26.44,59.76,74.81,33.79,48.2,0.5671,1,sumedang,Kabupaten Sumedang,286500,188.23915900131405,0.0069808027923211,-0.8660254037844386,0.5000000000000001,1,0.0055739222751707805
Kota Bekasi,10,28.76,67.81,79.21,40.24,30.5,0.2867,2,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-0.8660254037844386,0.5000000000000001,2,0.9103669467787115
Kota Bekasi,10,28.76,67.81,79.21,40.24,30.5,0.2867,2,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-0.8660254037844386,0.5000000000000001,2,0.90116162464986
Kota Depok,10,28.36,67.62,78.59,39.54,72.9,0.3492,1,depok,Kota Depok,610,3.05,0.0163934426229508,-0.8660254037844386,0.5000000000000001,1,0.05325741745244743
Bandung,11,22.41,81.96,70.92,28.53,348.8,0.6083,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-0.5000000000000004,0.8660254037844384,0,2.9411764705882354e-05
Bandung,11,22.41,81.96,70.92,28.53,348.8,0.6083,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-0.5000000000000004,0.8660254037844384,0,0.00023888888888888888
Kota Cimahi,11,23.87,83.37,73.41,35.49,253.5,0.3016,1,cimahi,Kota Cimahi,1140,28.5,0.0263157894736842,-0.5000000000000004,0.8660254037844384,1,0.01865500581583699
Kota Tasikmalaya,11,24.35,86.02,74.46,30.84,284.1,0.5175,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-0.5000000000000004,0.8660254037844384,1,0.0009386658487276151
Kota Tasikmalaya,11,24.35,86.02,74.46,30.84,284.1,0.5175,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-0.5000000000000004,0.8660254037844384,1,0.0014999948247624735
Tasikmalaya,11,24.49,85.64,74.65,28.98,283.6,0.6034,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-0.5000000000000004,0.8660254037844384,1,0.0017010296234939413
Tasikmalaya,11,24.49,85.64,74.65,28.98,283.6,0.6034,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-0.5000000000000004,0.8660254037844384,1,0.0022623585995287998
Ciamis,11,25.23,84.82,75.79,30.71,213.3,0.6023,1,ciamis,Kabupaten Ciamis,546900,381.6468946266573,0.0073139513622234,-0.5000000000000004,0.8660254037844384,1,0.00192391375260297
Kota Banjar,11,26.39,82.54,77.44,33.19,165.7,0.5407,1,banjar,Kota Banjar,10610,93.0701754385965,0.0188501413760603,-0.5000000000000004,0.8660254037844384,1,0.0031526056322913137
Bekasi,11,27.8,79.35,79.31,35.55,225.1,0.4365,2,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-0.5000000000000004,0.8660254037844384,2,0.8669892414014008
Bekasi,11,27.8,79.35,79.31,35.55,225.1,0.4365,2,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-0.5000000000000004,0.8660254037844384,2,0.79774573184219
Bogor,11,25.15,82.81,75.45,30.88,503.8,0.6405,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-0.5000000000000004,0.8660254037844384,1,0.0004510296234939412
Bogor,11,25.15,82.81,75.45,30.88,503.8,0.6405,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-0.5000000000000004,0.8660254037844384,1,0.004113807874891119
Cianjur,11,23.94,84.93,73.67,29.47,428.7,0.665,1,cianjur,Kabupaten Cianjur,611500,175.7183908045977,0.008176614881439,-0.5000000000000004,0.8660254037844384,1,0.0008172048896692073
Cirebon,11,28.46,71.87,79.33,36.9,121.4,0.4127,2,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-0.5000000000000004,0.8660254037844384,2,0.8317304957201614
Cirebon,11,28.46,71.87,79.33,36.9,121.4,0.4127,2,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-0.5000000000000004,0.8660254037844384,2,0.844115503643879
Garut,11,22.74,85.53,71.74,28.93,272.8,0.6356,0,garut,Kabupaten Garut,1371800,447.5693311582382,0.0182242309374544,-0.5000000000000004,0.8660254037844384,0,2.9411764705882354e-05
Indramayu,11,29.01,69.76,79.86,36.47,123.1,0.3545,2,indramayu,Kabupaten Indramayu,175600,83.65888518342068,0.0005694760820045,-0.5000000000000004,0.8660254037844384,2,0.904305521844711
Karawang,11,27.92,78.51,79.38,33.55,206.2,0.5422,2,karawang,Kabupaten Karawang,107600,65.13317191283294,0.0009293680297397,-0.5000000000000004,0.8660254037844384,2,0.7462680198734034
Kota Bandung,11,23.84,81.18,73.16,36.61,233.1,0.3175,1,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-0.5000000000000004,0.8660254037844384,1,0.017440652031147384
Kota Bandung,11,23.84,81.18,73.16,36.61,233.1,0.3175,1,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-0.5000000000000004,0.8660254037844384,1,0.0356005049245714
Kota Bogor,11,25.62,84.1,76.36,35.19,519.9,0.4471,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-0.5000000000000004,0.8660254037844384,1,0.009107252893551653
Kota Bogor,11,25.62,84.1,76.36,35.19,519.9,0.4471,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-0.5000000000000004,0.8660254037844384,1,0.008355762080679766
Kota Cirebon,11,27.79,72.44,78.38,39.35,109.0,0.3565,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-0.5000000000000004,0.8660254037844384,1,0.0661463687360344
Kota Cirebon,11,27.79,72.44,78.38,39.35,109.0,0.3565,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-0.5000000000000004,0.8660254037844384,1,0.047819038997414326
Kota Sukabumi,11,23.92,83.29,73.49,32.87,527.3,0.5004,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-0.5000000000000004,0.8660254037844384,1,0.0025684947625068196
Kota Sukabumi,11,23.92,83.29,73.49,32.87,527.3,0.5004,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-0.5000000000000004,0.8660254037844384,1,0.0046290070178998605
Kuningan,11,25.9,76.21,75.92,30.95,164.9,0.6244,1,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.0077180344738873,-0.5000000000000004,0.8660254037844384,1,0.0008016469074445584
Majalengka,11,26.69,73.25,76.8,33.32,192.2,0.4649,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691,-0.5000000000000004,0.8660254037844384,1,0.009973235287744856
Purwakarta,11,26.16,80.05,76.77,31.17,344.0,0.5891,1,purwakarta,Kabupaten Purwakarta,145250,176.06060606060606,0.0010327022375215,-0.5000000000000004,0.8660254037844384,1,0.004810674372226694
Subang,11,27.14,76.8,77.94,33.04,232.1,0.5418,1,subang,Kabupaten Subang,206200,109.506107275624,0.0009699321047526,-0.5000000000000004,0.8660254037844384,1,0.012046097240606811
Sukabumi,11,24.32,86.94,74.5,30.34,502.6,0.651,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-0.5000000000000004,0.8660254037844384,1,0.0011795704810670569
Sukabumi,11,24.32,86.94,74.5,30.34,502.6,0.651,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-0.5000000000000004,0.8660254037844384,1,0.0016686541650315263
Sumedang,11,25.72,74.71,75.47,31.0,238.5,0.615,1,sumedang,Kabupaten Sumedang,286500,188.23915900131405,0.0069808027923211,-0.5000000000000004,0.8660254037844384,1,0.0019088072936372029
Kota Bekasi,11,27.67,79.32,79.1,39.51,203.7,0.3177,2,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-0.5000000000000004,0.8660254037844384,2,0.9056600125129504
Kota Bekasi,11,27.67,79.32,79.1,39.51,203.7,0.3177,2,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-0.5000000000000004,0.8660254037844384,2,0.8549947692713357
Kota Depok,11,27.2,80.47,78.49,37.91,354.2,0.3771,1,depok,Kota Depok,610,3.05,0.0163934426229508,-0.5000000000000004,0.8660254037844384,1,0.05788030199034369
Bandung,12,21.88,85.59,70.32,28.5,164.9,0.6781,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-2.4492935982947064e-16,1.0,0,2.9411764705882354e-05
