kab_kota,bulan,T_celsius,RH_persen,THI,LST_celsius,curah_hujan,NDVI,risk_category,clean_name,nama_wilayah,total_ternak,densitas_ternak,proporsi_sapi_perah,bulan_sin,bulan_cos,risk_pred,risk_proba_severe
Garut,10,22.06,86.55,70.69,25.9,433.4,0.7728,0,garut,Kabupaten Garut,1371800,447.5693311582382,0.0182242309374544,-0.8660254037844386,0.5000000000000001,0,0
Indramayu,10,28.02,72.68,78.77,31.84,100.7,0.5613,1,indramayu,Kabupaten Indramayu,175600,83.65888518342068,0.0005694760820045,-0.8660254037844386,0.5000000000000001,1,0
Karawang,10,27.18,80.28,78.44,30.75,141.9,0.5609,1,karawang,Kabupaten Karawang,107600,65.13317191283294,0.0009293680297397,-0.8660254037844386,0.5000000000000001,1,0
Kota Bandung,10,22.9,83.98,71.88,32.73,225.9,0.367,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-0.8660254037844386,0.5000000000000001,0,0
Kota Bandung,10,22.9,83.98,71.88,32.73,225.9,0.367,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-0.8660254037844386,0.5000000000000001,0,0
Kota Bogor,10,24.84,85.23,75.2,33.31,471.2,0.49,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-0.8660254037844386,0.5000000000000001,1,0
Kota Bogor,10,24.84,85.23,75.2,33.31,471.2,0.49,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-0.8660254037844386,0.5000000000000001,1,0
Kota Cirebon,10,26.77,76.03,77.27,34.39,96.4,0.4385,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-0.8660254037844386,0.5000000000000001,1,0
Kota Cirebon,10,26.77,76.03,77.27,34.39,96.4,0.4385,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-0.8660254037844386,0.5000000000000001,1,0
Kota Sukabumi,10,22.92,87.14,72.17,31.69,382.3,0.5849,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-0.8660254037844386,0.5000000000000001,1,0
Kota Sukabumi,10,22.92,87.14,72.17,31.69,382.3,0.5849,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-0.8660254037844386,0.5000000000000001,1,0
Kuningan,10,24.71,81.83,74.63,27.3,195.4,0.7625,1,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.0077180344738873,-0.8660254037844386,0.5000000000000001,1,0
Majalengka,10,25.5,78.14,75.5,29.67,181.6,0.6304,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691,-0.8660254037844386,0.5000000000000001,1,0
Purwakarta,10,25.27,82.98,75.67,27.88,292.3,0.7146,1,purwakarta,Kabupaten Purwakarta,145250,176.06060606060606,0.0010327022375215,-0.8660254037844386,0.5000000000000001,1,0
Subang,10,26.25,79.44,76.85,29.67,190.7,0.6584,1,subang,Kabupaten Subang,206200,109.506107275624,0.0009699321047526,-0.8660254037844386,0.5000000000000001,1,0
Sukabumi,10,23.82,87.67,73.73,26.42,383.9,0.7854,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-0.8660254037844386,0.5000000000000001,1,0
Sukabumi,10,23.82,87.67,73.73,26.42,383.9,0.7854,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-0.8660254037844386,0.5000000000000001,1,0
Sumedang,10,24.65,77.98,74.15,27.64,206.9,0.7465,1,sumedang,Kabupaten Sumedang,286500,188.23915900131405,0.0069808027923211,-0.8660254037844386,0.5000000000000001,1,0
Kota Bekasi,10,26.89,81.22,78.09,35.82,156.0,0.3526,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-0.8660254037844386,0.5000000000000001,1,0
Kota Bekasi,10,26.89,81.22,78.09,35.82,156.0,0.3526,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-0.8660254037844386,0.5000000000000001,1,0
Kota Depok,10,26.22,83.16,77.23,34.61,303.6,0.431,1,depok,Kota Depok,610,3.05,0.0163934426229508,-0.8660254037844386,0.5000000000000001,1,0
Bandung,11,21.0,88.5,69.05,25.19,429.5,0.6727,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-0.5000000000000004,0.8660254037844384,0,0
Bandung,11,21.0,88.5,69.05,25.19,429.5,0.6727,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-0.5000000000000004,0.8660254037844384,0,0
Kota Cimahi,11,22.65,86.92,71.7,34.66,313.0,0.343,0,cimahi,Kota Cimahi,1140,28.5,0.0263157894736842,-0.5000000000000004,0.8660254037844384,0,0
Kota Tasikmalaya,11,23.43,90.15,73.3,27.75,434.5,0.6149,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-0.5000000000000004,0.8660254037844384,1,0
Kota Tasikmalaya,11,23.43,90.15,73.3,27.75,434.5,0.6149,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-0.5000000000000004,0.8660254037844384,1,0
Tasikmalaya,11,23.62,89.15,73.53,25.67,480.5,0.7431,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-0.5000000000000004,0.8660254037844384,1,0
Tasikmalaya,11,23.62,89.15,73.53,25.67,480.5,0.7431,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-0.5000000000000004,0.8660254037844384,1,0
Ciamis,11,24.43,88.07,74.8,26.05,456.4,0.6699,1,ciamis,Kabupaten Ciamis,546900,381.6468946266573,0.0073139513622234,-0.5000000000000004,0.8660254037844384,1,0
Kota Banjar,11,25.37,88.48,76.42,29.54,393.8,0.5748,1,banjar,Kota Banjar,10610,93.0701754385965,0.0188501413760603,-0.5000000000000004,0.8660254037844384,1,0
Bekasi,11,26.63,81.92,77.76,29.56,220.7,0.5073,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-0.5000000000000004,0.8660254037844384,1,0
Bekasi,11,26.63,81.92,77.76,29.56,220.7,0.5073,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-0.5000000000000004,0.8660254037844384,1,0
Bogor,11,23.89,85.91,73.69,27.47,401.4,0.7078,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-0.5000000000000004,0.8660254037844384,1,0
Bogor,11,23.89,85.91,73.69,27.47,401.4,0.7078,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-0.5000000000000004,0.8660254037844384,1,0
Cianjur,11,22.86,88.26,72.17,26.2,465.2,0.7364,1,cianjur,Kabupaten Cianjur,611500,175.7183908045977,0.008176614881439,-0.5000000000000004,0.8660254037844384,1,0
Cirebon,11,26.28,84.27,77.46,29.67,223.5,0.5489,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-0.5000000000000004,0.8660254037844384,1,0
Cirebon,11,26.28,84.27,77.46,29.67,223.5,0.5489,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-0.5000000000000004,0.8660254037844384,1,0
Garut,11,21.75,89.56,70.39,24.6,450.3,0.7621,0,garut,Kabupaten Garut,1371800,447.5693311582382,0.0182242309374544,-0.5000000000000004,0.8660254037844384,0,0
Indramayu,11,26.57,84.44,77.96,30.16,225.3,0.4689,1,indramayu,Kabupaten Indramayu,175600,83.65888518342068,0.0005694760820045,-0.5000000000000004,0.8660254037844384,1,0
Karawang,11,26.66,82.37,77.86,29.03,217.6,0.5866,1,karawang,Kabupaten Karawang,107600,65.13317191283294,0.0009293680297397,-0.5000000000000004,0.8660254037844384,1,0
Kota Bandung,11,22.31,87.99,71.23,33.78,317.8,0.3662,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-0.5000000000000004,0.8660254037844384,0,0
Kota Bandung,11,22.31,87.99,71.23,33.78,317.8,0.3662,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-0.5000000000000004,0.8660254037844384,0,0
Kota Bogor,11,24.4,85.97,74.53,29.51,432.7,0.512,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-0.5000000000000004,0.8660254037844384,1,0
Kota Bogor,11,24.4,85.97,74.53,29.51,432.7,0.512,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-0.5000000000000004,0.8660254037844384,1,0
Kota Cirebon,11,25.71,84.4,76.54,30.57,194.7,0.4434,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-0.5000000000000004,0.8660254037844384,1,0
Kota Cirebon,11,25.71,84.4,76.54,30.57,194.7,0.4434,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-0.5000000000000004,0.8660254037844384,1,0
Kota Sukabumi,11,22.41,89.27,71.49,29.49,472.7,0.5503,0,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-0.5000000000000004,0.8660254037844384,0,0
Kota Sukabumi,11,22.41,89.27,71.49,29.49,472.7,0.5503,0,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-0.5000000000000004,0.8660254037844384,0,0
Kuningan,11,24.08,88.01,74.2,26.28,351.1,0.727,1,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.0077180344738873,-0.5000000000000004,0.8660254037844384,1,0
Majalengka,11,24.36,87.48,74.62,28.16,337.9,0.5933,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691,-0.5000000000000004,0.8660254037844384,1,0
Purwakarta,11,24.81,85.59,75.18,26.88,394.9,0.6845,1,purwakarta,Kabupaten Purwakarta,145250,176.06060606060606,0.0010327022375215,-0.5000000000000004,0.8660254037844384,1,0
Subang,11,25.47,85.32,76.24,28.97,311.9,0.6023,1,subang,Kabupaten Subang,206200,109.506107275624,0.0009699321047526,-0.5000000000000004,0.8660254037844384,1,0
Sukabumi,11,23.32,89.04,73.02,26.65,430.4,0.7382,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-0.5000000000000004,0.8660254037844384,1,0
Sukabumi,11,23.32,89.04,73.02,26.65,430.4,0.7382,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-0.5000000000000004,0.8660254037844384,1,0
Sumedang,11,23.48,88.73,73.25,26.69,391.1,0.7308,1,sumedang,Kabupaten Sumedang,286500,188.23915900131405,0.0069808027923211,-0.5000000000000004,0.8660254037844384,1,0
Kota Bekasi,11,26.49,81.59,77.48,30.09,199.8,0.3596,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-0.5000000000000004,0.8660254037844384,1,0
Kota Bekasi,11,26.49,81.59,77.48,30.09,199.8,0.3596,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-0.5000000000000004,0.8660254037844384,1,0
Kota Depok,11,25.9,83.14,76.71,0.0,297.6,0.426,1,depok,Kota Depok,610,3.05,0.0163934426229508,-0.5000000000000004,0.8660254037844384,1,0
Bandung,12,21.11,89.29,69.29,24.22,376.9,0.7059,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-2.4492935982947064e-16,1.0,0,0
Bandung,12,21.11,89.29,69.29,24.22,376.9,0.7059,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-2.4492935982947064e-16,1.0,0,0
Kota Cimahi,12,22.64,88.41,71.81,31.08,301.5,0.358,0,cimahi,Kota Cimahi,1140,28.5,0.0263157894736842,-2.4492935982947064e-16,1.0,0,0
Kota Tasikmalaya,12,23.74,88.88,73.7,26.51,404.1,0.6638,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-2.4492935982947064e-16,1.0,1,0
Kota Tasikmalaya,12,23.74,88.88,73.7,26.51,404.1,0.6638,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-2.4492935982947064e-16,1.0,1,0
Tasikmalaya,12,23.96,87.84,73.99,25.11,364.5,0.8039,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-2.4492935982947064e-16,1.0,1,0
Tasikmalaya,12,23.96,87.84,73.99,25.11,364.5,0.8039,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-2.4492935982947064e-16,1.0,1,0
Ciamis,12,24.74,87.2,75.23,26.78,372.5,0.78,1,ciamis,Kabupaten Ciamis,546900,381.6468946266573,0.0073139513622234,-2.4492935982947064e-16,1.0,1,0
Kota Banjar,12,25.65,87.65,76.81,28.81,371.5,0.6882,1,banjar,Kota Banjar,10610,93.0701754385965,0.0188501413760603,-2.4492935982947064e-16,1.0,1,0
Bekasi,12,26.48,83.78,77.74,30.34,222.5,0.4984,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-2.4492935982947064e-16,1.0,1,0
Bekasi,12,26.48,83.78,77.74,30.34,222.5,0.4984,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-2.4492935982947064e-16,1.0,1,0
Bogor,12,23.98,86.87,73.93,27.03,399.9,0.7421,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-2.4492935982947064e-16,1.0,1,0
Bogor,12,23.98,86.87,73.93,27.03,399.9,0.7421,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-2.4492935982947064e-16,1.0,1,0
Cianjur,12,23.12,88.36,72.62,25.58,383.6,0.7828,1,cianjur,Kabupaten Cianjur,611500,175.7183908045977,0.008176614881439,-2.4492935982947064e-16,1.0,1,0
Cirebon,12,26.3,85.01,77.59,29.86,303.3,0.5434,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-2.4492935982947064e-16,1.0,1,0
Cirebon,12,26.3,85.01,77.59,29.86,303.3,0.5434,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-2.4492935982947064e-16,1.0,1,0
Garut,12,22.02,88.79,70.79,24.07,363.3,0.7836,0,garut,Kabupaten Garut,1371800,447.5693311582382,0.0182242309374544,-2.4492935982947064e-16,1.0,0,0
Indramayu,12,26.55,84.91,77.97,30.47,245.6,0.445,1,indramayu,Kabupaten Indramayu,175600,83.65888518342068,0.0005694760820045,-2.4492935982947064e-16,1.0,1,0
Karawang,12,26.51,83.75,77.77,29.56,226.0,0.5697,1,karawang,Kabupaten Karawang,107600,65.13317191283294,0.0009293680297397,-2.4492935982947064e-16,1.0,1,0
Kota Bandung,12,22.33,89.04,71.33,31.42,297.4,0.3723,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-2.4492935982947064e-16,1.0,0,0
Kota Bandung,12,22.33,89.04,71.33,31.42,297.4,0.3723,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-2.4492935982947064e-16,1.0,0,0
Kota Bogor,12,24.49,86.93,74.79,31.79,397.5,0.5197,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-2.4492935982947064e-16,1.0,1,0
Kota Bogor,12,24.49,86.93,74.79,31.79,397.5,0.5197,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-2.4492935982947064e-16,1.0,1,0
Kota Cirebon,12,25.76,85.04,76.69,32.71,319.4,0.4675,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-2.4492935982947064e-16,1.0,1,0
Kota Cirebon,12,25.76,85.04,76.69,32.71,319.4,0.4675,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-2.4492935982947064e-16,1.0,1,0
Kota Sukabumi,12,22.69,89.08,71.94,28.47,359.8,0.5976,0,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-2.4492935982947064e-16,1.0,0,0
Kota Sukabumi,12,22.69,89.08,71.94,28.47,359.8,0.5976,0,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-2.4492935982947064e-16,1.0,0,0
Kuningan,12,24.25,88.08,74.49,25.96,405.7,0.7627,1,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.0077180344738873,-2.4492935982947064e-16,1.0,1,0
Majalengka,12,24.38,88.05,74.7,27.54,362.1,0.619,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691,-2.4492935982947064e-16,1.0,1,0
Purwakarta,12,24.79,86.71,75.26,27.36,375.5,0.7206,1,purwakarta,Kabupaten Purwakarta,145250,176.06060606060606,0.0010327022375215,-2.4492935982947064e-16,1.0,1,0
Subang,12,25.42,85.89,76.22,28.95,311.4,0.5817,1,subang,Kabupaten Subang,206200,109.506107275624,0.0009699321047526,-2.4492935982947064e-16,1.0,1,0
Sukabumi,12,23.62,88.63,73.49,26.33,408.9,0.7843,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-2.4492935982947064e-16,1.0,1,0
Sukabumi,12,23.62,88.63,73.49,26.33,408.9,0.7843,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-2.4492935982947064e-16,1.0,1,0
Sumedang,12,23.5,89.17,73.32,26.29,382.2,0.7586,1,sumedang,Kabupaten Sumedang,286500,188.23915900131405,0.0069808027923211,-2.4492935982947064e-16,1.0,1,0
Kota Bekasi,12,26.34,83.75,77.5,32.63,207.0,0.3738,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-2.4492935982947064e-16,1.0,1,0
Kota Bekasi,12,26.34,83.75,77.5,32.63,207.0,0.3738,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-2.4492935982947064e-16,1.0,1,0
Kota Depok,12,25.84,85.04,76.83,27.61,324.4,0.45,1,depok,Kota Depok,610,3.05,0.0163934426229508,-2.4492935982947064e-16,1.0,1,0
